,Unnamed: 0,Name,A1,A2,B,X1,X2,X3,X4,A1 NumberofProtons,A1 NumberofNeutrons,A1 NumberofShells,A1 SpecificHeat,A1 Density,A1 Ion Radius,A1 FirstIonization,A1 AtomicMass,A1 MeltingPoint,A2 NumberofProtons,A2 NumberofNeutrons,A2 NumberofShells,A2 SpecificHeat,A2 Density,A2 Ion Radius,A2 FirstIonization,A2 AtomicMass,A2 MeltingPoint,B NumberofProtons,B NumberofNeutrons,B NumberofShells,B SpecificHeat,B Density,B Ion Radius,B FirstIonization,B AtomicMass,B MeltingPoint,X1 NumberofProtons,X1 NumberofNeutrons,X1 NumberofShells,X1 SpecificHeat,X1 Density,X1 Ion Radius,X1 FirstIonization,X1 AtomicMass,X1 MeltingPoint,X2 NumberofProtons,X2 NumberofNeutrons,X2 NumberofShells,X2 SpecificHeat,X2 Density,X2 Ion Radius,X2 FirstIonization,X2 AtomicMass,X2 MeltingPoint,X3 NumberofProtons,X3 NumberofNeutrons,X3 NumberofShells,X3 SpecificHeat,X3 Density,X3 Ion Radius,X3 FirstIonization,X3 AtomicMass,X3 MeltingPoint,X4 NumberofProtons,X4 NumberofNeutrons,X4 NumberofShells,X4 SpecificHeat,X4 Density,X4 Ion Radius,X4 FirstIonization,X4 AtomicMass,X4 MeltingPoint
5186,5186,RbLiCdCl2FBr,Rb,Li,Cd,F,Br,Cl,Cl,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
5187,5187,RbLiCdI2FBr,Rb,Li,Cd,F,Br,I,I,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
5188,5188,RbLiCdCl2FI,Rb,Li,Cd,F,I,Cl,Cl,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
5189,5189,RbLiCdBr2FI,Rb,Li,Cd,F,I,Br,Br,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
5190,5190,RbLiCdBr2ClF,Rb,Li,Cd,Cl,F,Br,Br,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
5191,5191,RbLiCdI2ClF,Rb,Li,Cd,Cl,F,I,I,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
5192,5192,RbLiCdF2ClBr,Rb,Li,Cd,Cl,Br,F,F,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
5193,5193,RbLiCdI2ClBr,Rb,Li,Cd,Cl,Br,I,I,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
5194,5194,RbLiCdF2ClI,Rb,Li,Cd,Cl,I,F,F,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
5195,5195,RbLiCdBr2ClI,Rb,Li,Cd,Cl,I,Br,Br,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
5196,5196,RbLiCdCl2BrF,Rb,Li,Cd,Br,F,Cl,Cl,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
5197,5197,RbLiCdI2BrF,Rb,Li,Cd,Br,F,I,I,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
5198,5198,RbLiCdF2BrCl,Rb,Li,Cd,Br,Cl,F,F,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
5199,5199,RbLiCdI2BrCl,Rb,Li,Cd,Br,Cl,I,I,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
5200,5200,RbLiCdF2BrI,Rb,Li,Cd,Br,I,F,F,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
5201,5201,RbLiCdCl2BrI,Rb,Li,Cd,Br,I,Cl,Cl,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
5202,5202,RbLiCdCl2IF,Rb,Li,Cd,I,F,Cl,Cl,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
5203,5203,RbLiCdBr2IF,Rb,Li,Cd,I,F,Br,Br,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
5204,5204,RbLiCdF2ICl,Rb,Li,Cd,I,Cl,F,F,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
5205,5205,RbLiCdBr2ICl,Rb,Li,Cd,I,Cl,Br,Br,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
5206,5206,RbLiCdF2IBr,Rb,Li,Cd,I,Br,F,F,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
5207,5207,RbLiCdCl2IBr,Rb,Li,Cd,I,Br,Cl,Cl,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
5208,5208,RbLiCoBr2FCl,Rb,Li,Co,F,Cl,Br,Br,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
5209,5209,RbLiCoI2FCl,Rb,Li,Co,F,Cl,I,I,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
5210,5210,RbLiCoCl2FBr,Rb,Li,Co,F,Br,Cl,Cl,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
5211,5211,RbLiCoI2FBr,Rb,Li,Co,F,Br,I,I,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
5212,5212,RbLiCoCl2FI,Rb,Li,Co,F,I,Cl,Cl,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
5213,5213,RbLiCoBr2FI,Rb,Li,Co,F,I,Br,Br,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
5214,5214,RbLiCoBr2ClF,Rb,Li,Co,Cl,F,Br,Br,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
5215,5215,RbLiCoI2ClF,Rb,Li,Co,Cl,F,I,I,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
5216,5216,RbLiCoF2ClBr,Rb,Li,Co,Cl,Br,F,F,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
5217,5217,RbLiCoI2ClBr,Rb,Li,Co,Cl,Br,I,I,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
5218,5218,RbLiCoF2ClI,Rb,Li,Co,Cl,I,F,F,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
5219,5219,RbLiCoBr2ClI,Rb,Li,Co,Cl,I,Br,Br,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
5220,5220,RbLiCoCl2BrF,Rb,Li,Co,Br,F,Cl,Cl,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
5221,5221,RbLiCoI2BrF,Rb,Li,Co,Br,F,I,I,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
5222,5222,RbLiCoF2BrCl,Rb,Li,Co,Br,Cl,F,F,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
5223,5223,RbLiCoI2BrCl,Rb,Li,Co,Br,Cl,I,I,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
5224,5224,RbLiCoF2BrI,Rb,Li,Co,Br,I,F,F,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
5225,5225,RbLiCoCl2BrI,Rb,Li,Co,Br,I,Cl,Cl,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
5226,5226,RbLiCoCl2IF,Rb,Li,Co,I,F,Cl,Cl,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
5227,5227,RbLiCoBr2IF,Rb,Li,Co,I,F,Br,Br,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
5228,5228,RbLiCoF2ICl,Rb,Li,Co,I,Cl,F,F,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
5229,5229,RbLiCoBr2ICl,Rb,Li,Co,I,Cl,Br,Br,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
5230,5230,RbLiCoF2IBr,Rb,Li,Co,I,Br,F,F,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
5231,5231,RbLiCoCl2IBr,Rb,Li,Co,I,Br,Cl,Cl,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
5232,5232,RbLiCrBr2FCl,Rb,Li,Cr,F,Cl,Br,Br,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,24,28,4,0.449,7.15,67.0,6.7665,51.996,2130.15,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
5233,5233,RbLiCrI2FCl,Rb,Li,Cr,F,Cl,I,I,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,24,28,4,0.449,7.15,67.0,6.7665,51.996,2130.15,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
5234,5234,RbLiCrCl2FBr,Rb,Li,Cr,F,Br,Cl,Cl,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,24,28,4,0.449,7.15,67.0,6.7665,51.996,2130.15,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
5235,5235,RbLiCrI2FBr,Rb,Li,Cr,F,Br,I,I,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,24,28,4,0.449,7.15,67.0,6.7665,51.996,2130.15,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
5236,5236,RbLiCrCl2FI,Rb,Li,Cr,F,I,Cl,Cl,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,3,4,2,3.582,0.534,76.0,5.3917,6.941,453.85,24,28,4,0.449,7.15,67.0,6.7665,51.996,2130.15,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
